idempenho,ente,historico,vlr_empenhado,elemdespesatce,distancia
201932000042532040320400413,CAMPOS DOS GOYTACAZES,AQUISICAO DE MEDICAMENTOSINJETAVEIS  PARA ATENDER A FMS E SUAS UNIDADES  CONFORME SAC 1 19  SAF 0345 19 E PREGAO SRP 023 2018  CONFORME SEGUE ABAIXO  ITEM 52   CIPROFLOXACINO 2MG ML   BOLSA 100ML ,999983.4,MATERIAL DE CONSUMO,0.21056695128928937
201900080126800020000000766,SAO JOAO DA BARRA,AQUISICAO DOS MEDICAMENTOS LINAGLIPTINA 5MG  03 CXS  C  30 X 199 13  R 597 39   EFURIX CREME BISNAGA 15 G  9 X 15 13  R  136 17  E TROK G BISNAGA 30G  9 X 20 31  R 182 79   PARA O PACIENTE MANOEL ANTONIO P  DE SOUZA  O  J  PROCESSO NO 0026463 13 2019,916.35,SENTENCAS JUDICIAIS,0.21076629949130177
201900560114056010000000292,MACAE,PROCESSO NO 400412 2019  REFERENTE A DESPESA COM AQUISICAO MEDICAMENTOS COMUNS E CONTROLADOS  PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAUDE  CONFORME ARP NO 131 2018   PP NO 142 2018  AMOXICILINA 250MG 5ML  50MG ML  PO SUSP ORAL FRASC,61200.0,MATERIAL DE CONSUMO,0.21084502761377588
201900030064520280000002448,SAO GONCALO,VALOR EMPENHADO REFERENTE MANDADO DE SEQUESTRO PARA  AQUISICAO DE MEDICAMENTOS REALIZACAO DE EXAMES E INTERNACAO  EM FAVOR DE GABRIEL HENRIQUE CANDIDO  OF NO1930 SEMFA CTM 18 AS FLS  02  EXTRATO AS FLS 05  NAD NO386 PGM GAB DM 19 AUTORIZADO PELO ORDE,1441.98,SENTENCAS JUDICIAIS,0.210871721890023
201900560114056010000000369,MACAE,N BUTILESCOPOLAMINA 10MG   DIPIRONA 250MG COMPRIMIDO REVESTIDO DRAGEA OS MEDICAMENTOS DEVERAO SER ENTREGUES NA CAF   CENTRAL DE ABASTECIMENTO FARMACEUTICO  SITUADO A RUA DARCILIO POSSATI  NO 134  VISCODE DE ARAUJO   MACAE RJ ,1216.0,MATERIAL DE CONSUMO,0.2109856150768361
201900090158709010000002008,VARRE SAI,LOLIMBINA 7 MG CAFEINA 100 MG CACTINEA 300 MG MOROSIL 300 MG MK7 100 MCG VIT D3 600UI CITRATO DE MAGNESIO 400 MG   ZINCO QUELATO 20 MG SAME300MG MALATONINA5MG CONTRATACAO DE SERVICOS   MANIPULACAO DE MEDICAMENTOS PARA PACIENTE SOLANGE MARIA VIEIRA SO,250.0,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.2110440044364883
201900030064520280000001990,SAO GONCALO,VALOR EMPENHADO REFERENTE MANDADO DE SEQUESTRO DE AQUISICAO DE MEDICAMENTOS REALIZACAO DE EXAMES E INTERNACAO  CONFORME OF NO156 SEMFA CTM 18 A FL 01 DO PROC  JUDICIAL NO 0030447 66 2014 8 19 0004  EM FAVOR DE CARLOS ALMIR GONCALVES CARNEIRO  EXTRATO,913.6,SENTENCAS JUDICIAIS,0.2111131749221007
201900020127713010000000858,PORTO REAL,REEMPENHADO POR MOTIVO DE TROCA DE FONTE DE RECURSOS  AQUISICAO DE MEDICAMENTOS  METILERGOMETRINA 0 2 MG ,168.0,MATERIAL DE CONSUMO,0.21116778900852895
201900560114056010000000368,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS COMUNS E CONTROLADOS  VISANDO ATENDER AS NECESSIDADES DA CENTRAL DE ABASTECIMENTO FARMACEUTICO  CAF    SEMUSA EPINEFRINA  CLORIDRATO OU HEMITARTARATO 1MG ML SOLUCAO INJETAVEL AMPOLA 1ML OS MEDICAMENTOS DEVERAO S,4609.8,MATERIAL DE CONSUMO,0.21129168623829375
201900020091302080000000759,SANTO ANTONIO DE PADUA,UND IVERMECTINA 6MG UND LEVODOPA 200MG   CLORIDRATO DE BENSERAZIDA 50MG UND LEVOFLOXACINO 500MG UND LEVOTIROXINA SODICA 50MG UND RIVAROXABANA 15MG UND SACCHARMYCES BOULARDII 100MG   CAPSULA UND SINVASTATINA 20MG UND SINVASTATINA 40MG UND SORBITOL   L,10373.4,MATERIAL DE CONSUMO,0.21160743572548002
201900080126800020000000887,SAO JOAO DA BARRA,AQUISICAO DOS MEDICAMENTOS  360 COMPR  LEVODOPA 100 MG  CLORIDRATO DE BENSERAZIDA 25 MG  PROLOBA BD   R  512 88   PARA ATENDER O PACIENTE JOSIVANDO SALVADOR DE SOUZA ROSA  POR UM PERIODO DE 03  TRES  MESES  DEMANDA JUD  PROCESSO N0002018 44 2018 8 1,512.88,SENTENCAS JUDICIAIS,0.21170321267229553
201900020091302080000000384,SANTO ANTONIO DE PADUA,SIMETICONA 40MG CP REFERENTE A COMPRA DE MEDICAMENTOS PARA ATENDER A FARMACIA BASICA  CONF ATA 075 2018 PROC 1702 2018 ,120.0,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.21180093353676255
201900010121701010000000141,SAO SEBASTIAO DO ALTO,ACIDO FOLICO 5MG ALPRAZOLAN 1MG AZITROMICINA 500MG CLONAZEPAN 2MG DEFLAZACORTE 30MG DICLOFENACO DE POTASSIO 50MG DIOSMINA   HESPIRIDINA 450   50MG DIPIRONA 500MG ESPIRONOLACTONA 25MG FLUCONAZOL 150MG HEMIFUMARATO DE BISOPROLOL 2 5MG HEMITARTARATO DE,21123.08,MATERIAL DE CONSUMO,0.21186482474005353
201900030069803010000000269,VASSOURAS,APOIO ADMINISTRATIVO MEDICAMENTOS PROCESSOS JUDICIAIS ANA MARIA IVANOV E OUTROS AGULHAS PARA CANETA DE INSULINA 5MM SYSTANE 15ML MESLAZINA 400MG MESALAZINA 800MG DOXAZOSINA 2MG CALCITRAN D3 DILTIAZEN 120MG ESCITALOPRAN 10MG VICOG 5MG COGMAX ARTROLIVE,4864.6,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.21212641883635275
201928000042728070280700490,CAMPOS DOS GOYTACAZES,AQUISICAO DE MEDICAMENTOS BASICOS OBJETIVANDO ATENDER AS DEMANDAS ORIUNDAS DA SECRETARIA MUNICIPAL DE SAUDE  CONFORME PREGAO 025 2018   SAF 0137 19 ITEM 04   ACICLOVIR 200 MG   COMPRIMIDO,226993.0,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.21234062886917793
201900020091302080000001485,SANTO ANTONIO DE PADUA,UND   CLORIDRATO DE DOBUTAMINA 250MG  AMPOLA 20ML   UND   DIPROPIONATO DE BETAMETASONA 5MG ML   FOSFATO DE DISSODICO DE BETAMETASONA 2MG ML  AMPOLA 1ML   UND   FLUCONAZOL 2MG  FRASCO 100ML   UND   ENOXAPARINA SODICA 20MG 0 2ML  UND   ENOXAPARINA SODI,7103.68,MATERIAL DE CONSUMO,0.21238764270478716
201900030064520280000002500,SAO GONCALO,VALOR EMPENHADO PARA AQUISICAO DE MEDICAMENTOS  REALIZACAO DE EXAMES  INTERNACAO DO PROCESSO JUDICIAL NO 0006064 88 2018 8 19 0002 DO V AJUIZADO ESPECIAL DE FAZENDA PUBLICA EM FAVOR DE ARLETE CRUZ  EXTRATO AS FLS  05  NAD NO425 PGM GAB DM 19 AUTORIZ,1500.0,SENTENCAS JUDICIAIS,0.21239934571769892
201900010121701010000000021,SAO SEBASTIAO DO ALTO,METILDOPA 250MG RIVAROXABANA 10 MG AQUISICAO DE MEDICAMENTOS  CONFORME PROCESSO ADMINISTRATIVO N 2113 2018 ,73900.0,MATERIAL DE CONSUMO,0.21244864364025762
201900560114056010000000367,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS COMUNS E CONTROLADOS  VISANDO ATENDER AS NECESSIDADES DA CENTRAL DE ABASTECIMENTO FARMACEUTICO  CAF    SEMUSA  LEVODOPA 100MG   BENSERAZIDA  CLORIDRATO 25MG COMPRIMIDO DISPERSIVEL OBS  CONVENIO CONFAZ 87 02   IS,71272.0,MATERIAL DE CONSUMO,0.2124824411113032
201900100266010020000000209,SILVA JARDIM,CEF AG  769 2 C C 624081 0  C A 7212  BLOCO UNICO DO SUS   SOLICITACAO A ATA DE REGISTRO DE PRECOS NO 36 2019 FMS  PREGAO PRESENCIAL SRP NO 10 2019  DESPESA VISANDO A AQUISICAO DE MEDICAMENTOS CARBAMAZEPINA 200 MG  ITEM 3   NO VALOR DE R  0 33 NA QUA,33000.0,MATERIAL DE CONSUMO,0.21261859513646975
201932000042532040320400160,CAMPOS DOS GOYTACAZES,AQUISICAO DE MEDICAMENTOSBASICOS ADESAO COMO ORGAOPARTICIPANTE DO PREGAO PRES 025 2018 DO PROCESSO2018 045 000143 2 PR DO FUNDO MUNICIPAL DE SAUDE SAC 27 19 SAF 126 19 CONF SE SEGUE  ITEM 04  ACICLOVIR 200 MGCOMPRIMIDO ,16655.5,MATERIAL DE CONSUMO,0.21263664130584425
201900560114056010000000465,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS ESPECIAIS  VISANDO ATENDER AS NECESSIDADES DA SEMUSA  CONFORME ARP FMS NO 030 2019   PP FMS NO 184 2018  DAPAGLIFLOZINA 10MG COMPRIMIDO REVESTIDO FINGOLIMODE  CLORIDRATO 0 5MG CAPSULA GELATINOSA DURA PREGABALINA,15144.46,MATERIAL DE CONSUMO,0.21264202630719753
201900010121701010000000138,SAO SEBASTIAO DO ALTO,METILDOPA 250 MG RIVAROXABANA 10 MG AQUISICAO DE MEDICAMENTOS  CONFORME PROCESSO ADMINISTRATIVO N 2113 2018 ,30275.0,MATERIAL DE CONSUMO,0.21271628544658383
201900270134900010000000510,ANGRA DOS REIS,AQUISICAO DE MEDICAMENTOS  240 UNIDADES DO ITEM 19  150 UNIDADES DO ITEM 61  PROC N 2018012899,3006.0,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.21272876120013207
201900020092202120000000207,SAO JOSE DE UBA,REF AQUISICAO DE MEDICAMENTO USTEQUINUMABE 45MG STELARA 0 5ML PARA CUMPRIMENTO DE MANDADO JUDICIAL CONFORME ATO DE DISPENSA DE LICITACAO 027 2019 ,19736.88,SENTENCAS JUDICIAIS,0.21279656614681186
201900060242506010000000753,RIO DAS OSTRAS,ITEM 39  DEXCLORFENIRAMINA  MALEATO 2MG 5ML OU 0 4MG ML SOLUCAO ORAL 100ML 120ML   COPO MEDIDA  FRASCO  ITEM 69  ISOSSORBIDA  MONONITRATO 20MG COMPRIMIDO   CPR  ITEM 81  LIDOCAINA  CLORIDRATO 20MG G  2   GEL TOPICO BISNAGA 30G   BNG  ITEM 118  SOLUCA,101341.0,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.212808583761392
201900020091302080000001506,SANTO ANTONIO DE PADUA,ALBENDAZOL   40 MG ML SUSPENSAO ORAL FRASCO 10 ML REFERENTE O FORNECIMENTO DE MEDICAMENTOS PARA ATENDER A FARMACIA BASICA   CONF ATA 081 2018 E PROC ADM 1440 2018 ,199.0,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.21293476038619197
201928000042728070280700283,CAMPOS DOS GOYTACAZES,AQUISICAO DE MEDICAMENTOS BASICOS OBJETIVANDO ATENDER AS DEMANDAS ORIUNDAS DA SECRETARIA MUNICIPAL DE SAUDE  CONFORME PREGAO SRP 025 2018 SAF 0279 18 ITEM 33   AZITROMICINA 40MG ML   PO PARA SUSPENSAO ORAL   15 ML,34671.0,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.21295136009563986
201900030064520280000001849,SAO GONCALO,VALOR EMPENHADO PARA PAGAMENTO DE MANDADO DE SEQUESTRO PARA AQUISICAO DE MEDICAMENTOS REALIZACAO DE EXAMES INTENACAO  CONFORME OF NO 287 SEMFA CTM 18 A FL 01  PROC JUDICIAL NO 0025529 48 2016 8 19 0004 DO CARTORIO DA 8A VARA CIVEL DA COMARCA DE SG  E,1347.0,SENTENCAS JUDICIAIS,0.21305979631172067
201900030106303010000000445,MACUCO,REF  A CONTRATACAO DE EMPRESA ESPECIALIZADA PARA AQUISICAO DE MEDICAMENTOS INJETAVEIS  PARA ATENDER AS NECESSIDADES DA REDE MUNICIPAL DE SAUDE  CONFORME DOCUMENTOS EM ANEXO  DICLOFENACO POTASSICO 5ML 2ML FENITOINA SODICA 50MG ML,3876.5,MATERIAL DE CONSUMO,0.21311452927926788
201900030069803010000000977,VASSOURAS,PA 607 17 MEMO 98 19 SAMU PREGAO PRESENCIAL REGISTRO DE PRECO 008 19 CONTRATO 039 19 HOMOLOGADO 22 08 19 TARJETA DE FUNCAO COM VELCRO MEDINDO 5CM DE LARGURA X 25CM DE COMPRIMENTO COM A FUNCAO MEDICO  7 UN MEDICA  2 UN  ENFERMEIRA  7 UN  ENFERMEIRO ,325.92,OUTROS SERVICOS DE TERCEIROS   PESSOA JURIDICA,0.2132245486801404
201932000042532040320400175,CAMPOS DOS GOYTACAZES,DESPESA COM SERVICO DE LOCACAO DE CILINDROS  PARA GASES MEDICINAIS  CONFORME SAC 99 18  SAF 146 19 E PREGAO SRP 004  2018  CONFORME SEGUE ABAIXO  ITEM 07   LOCACAO DE 120 CILINDROS PARA OXIGENIO MMEDICINAL COM 10M3 CADA ,25645.8,OUTROS SERVICOS DE TERCEIROS   PESSOA JURIDICA,0.21326054131762873
201900080126800020000000454,SAO JOAO DA BARRA,AQUISICAO DOS MEDICAMENTOS GLICOSAMINA 1500MG SACHE   90 SACHES  R 350 91   E COLAGENO TIPO 2 SACHE   90 SACHES   R 377 58    PARA A PACIENTE VANILSA CARNEIRO ALVARENGA  ORDEM JUDICIAL PROCESSO NO 0002692 75 2018 8 19 0053 ,728.49,SENTENCAS JUDICIAIS,0.21333995386289317
201900090158709010000000710,VARRE SAI,PIOGLITE 30MG NIMEGON 100MG JARDIANCE 25MG AQUISICAO DE MEDICAMENTOS JUNTO A TALEBA CIMED ANVISA,1022.53,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.21336379166206898
201900030133203140000000623,ITALVA,ANLODIPINO 10MG DICLOFENACO DE SODIO 50MG DIPIRONA SODICA GOTAS 50MG ML ISOSSORBIDA 20MG IVEREMECTINA 6GM KOLAGENASE 60GR METFORMINA 50MG METRONIDAZOL CREME NITRAZEPAN 5MG PREDNISONA 5MG SULFA   TRIMETOPRIMA SULFATO 40MG   8 MG SUSPENSAO SULFA   TRI,12425.0,MATERIAL DE CONSUMO,0.21343244114390192
201900080126800020000000477,SAO JOAO DA BARRA,AQUISICAO DO MEDICAMENTO PLANTAGO OVATA 3 5G SACHE   90 SACHES   R  286 26    PARA A PACIENTE IRINETE FRANCA TEIXEIRA  ORDEM JUDICIAL PROCESSO NO 0005502 91 2016 8 19 0053   ,286.26,SENTENCAS JUDICIAIS,0.213472733984595
201900030064520280000001892,SAO GONCALO,VALOR EMPENHADO REFERENTE MANDADO DE SEQUESTRO PARA AQUISICAO DE MEDICAMENTOS REALIZACAO DE EXAMES INTERNACAO EM  FAVOR DE YARA XAVIER RAMALHO  CONFORME OF NO545 SEMFA CTM 18 A FL  01  PROCESSO JUDICIAL NO 0055170 52 2014 8 19 0004 DA 3A VARA CIVEL D,2362.2,SENTENCAS JUDICIAIS,0.21370100903914802
201900560114056010000001583,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS COMUNS E CONTROLADOS  CONFORME ARP FMS NO 143 2019   PP FMS NO 055 2019  IPRATROPIO BROMETO 0 25MG ML SOLUCAO INAL FRASCO 20ML METOCLOPRAMIDA  CLORIDRATO 10 MG COMPRIMIDO PREDNISONA 5MG COMPRIMIDO TIAMINA  CLORI,16710.0,MATERIAL DE CONSUMO,0.21383632595401758
201900270134900010000000637,ANGRA DOS REIS,AQUISICAO DE MEDICAMENTOS DO ITEM 234 SOMATROPINA 4UI 360 UNIDADES DA ATA DE REGISTRO DE PRECOS 069 2019  PROC N 2018012899,9781.2,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.21387580547147034
201900030133203140000000624,ITALVA,AMOXACILINA   ACIDO CLAVULANICO 500MG   12 5MG SUSPENSAO ORAL BENZOATO DE BENZILA 100MG CAPTOPRIL 50MG CARVEDILOL 12 5 MG IBUPROFENO 300MG IBUPROFENO 600MG METRONIDAZOL SUSPENSAO ORAL 40MG NISTATINA SOLUCAO ORAL 100 000 UI OMEPRAZOL 20MG VERAPAMIL 24,22601.4,MATERIAL DE CONSUMO,0.21399568565589455
201900020091302080000001505,SANTO ANTONIO DE PADUA,DICLORIDRATO DE BETAISTINA   LABIRIM     16 MG COMP DICLORIDRATO DE BETAISTINA   LABIRIM     24 MG COMP REFERENTE O FORNECIMENTO DE MEDICAMENTOS PARA ATENDER A FARMACIA BASICA   CONF ATA 070 2018 E PROC ADM 1702 2018 ,328.66,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.21421495019061654
201900080126800020000000791,SAO JOAO DA BARRA,AQUISICAO DO MEDICAMENTO LEVODOPA 100 MG   BENZERAZIDA 25 MG   PROLOBA BD   720 COMP   R  1 025 78    PARA ATENDER O PACIENTE HEITOR CARLOS ROLIM  POR UM PERIODO DE 03  TRES  MESES  DEMANDA JUDICIAL PROCESSO NO 0001209 44 2017 8 19 0053 ,1025.78,SENTENCAS JUDICIAIS,0.21431467395153592
201900560114056010000001610,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS ESPECIAIS  COMUNS E CONTROLADOS   VISANDO ATENDER AS NECESSIDADES DA CENTRAL DE ABASTECIMENTO FARMACEUTICO SEMUSA  PREGAO PRESENCIAL NO 184 2018  ARP NO 17 2019 HIARULURONATO DE SODIO 20MG 2ML OU 10MG ML SOLUCAO,32650.0,MATERIAL DE CONSUMO,0.21440870322664196
201900020091302080000000624,SANTO ANTONIO DE PADUA,UN   IMUNOGLOBULINA ANTI RHO  D  300UG UN  INSULINA NPH 15ML UN   INSULINA REGULAR 15ML UN   FERRO III   5ML AQUISICAO DE MEDICAMENTOS MANTIDO SOB REFRIGERACAO PARA ATENDER A FUNDACAO JOSE KEZEN  ATA DE REGISTRO DE PRECO 015 2018   PROCESSO ADMINISTR,4145.0,MATERIAL DE CONSUMO,0.21457407497801695
201932000042532040320400163,CAMPOS DOS GOYTACAZES,AQUISICAO DE MEDICAMENTOSBASICOS ADESAO COMO ORGAOPARTICIPANTE DO PREGAO PRES 025 2018 DO PROCESSO2018 045 000143 2 PR DO FUNDO MUNICIPAL DE SAUDE SAC 27 19 SAF 129 19 CONFORME SE SEGUE  ITEM 07  ACIDO ACETILSALI CILICO 100 MG   COMP ,1130.0,MATERIAL DE CONSUMO,0.21458989758227742
201928000042728070280700803,CAMPOS DOS GOYTACAZES,REFERENTE A AQUISICAO DE MEDICAMENTO  EM FAVOR DA PACIENTE LUCIANA LOPES XAVIER  DE ACORDO COM A DEMANDA JUDICIAL N  00090322120198190014  ITEM 001   EVEROLIMO 10MG,11070.0,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.21461433282095488
201900090158709010000001879,VARRE SAI,ALOPURINOL COMPRIMIDO 300MG PRATI AMINOFILINA COMPRIMIDO 100MG HIPOLABOR CLORIDRATO DE VERAPAMIL COMPRIMIDO 80MG  DILACORON  PRATI DIGOXINA COMPRIMIDO 0 25MG PHARLAB METRONIDAZOL COMPRIMIDO 250MG PRATI PREDNISONA COMPRIMIDO 20MG SANVAL SULFATO,826.3,MATERIAL DE CONSUMO,0.21484643703667328
201900020127404010000000789,MIGUEL PEREIRA,AQUISICAO DE MEDICAMENTOS 120 COMPRIMIDOS DE PREGABALINA DE 150 MG  PARA ATENDER ULISSES VIEIRA DE SOUZA  CONFORME OFICIO 541 19  DA DEFENSORIA PUBLICA   PROC  10334 2019 ,378.0,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.21488481637475654
201900030133203140000000484,ITALVA,AAS 100MG ALBENDAZOL 400MG ATENOLOL 100MG AZITROMICINA 500MG BENSOATO DE BENZILA 100MG COMPLEXO B COMP  DEXCLOFENIRAMINA 2MG DICLOFENACO DE SODIO 50MG DICLOFENACO POTASSICO 50MG DIGOXINA 0 25MG DILTIAZEN 30MG DILTIAZEN 60MG DIPIRONA SODICA 500MG ES,27778.6,MATERIAL DE CONSUMO,0.214936870973379
201932000042532040320400164,CAMPOS DOS GOYTACAZES,AQUISICAO DE MEDICAMENTOSINJETAVEIS PARA ATENDER AS DEMANDAS DA FMS  CONFORME SAC 1 19  SAF 135 19 E PREGAO SRP 023 2018  CONFORME SEGUE ABAIXO  ITEM 136   METRONIDAZOL 5MG ML   BOLSA 100ML ,599935.0,MATERIAL DE CONSUMO,0.21514594099302453
201900090158709010000001665,VARRE SAI,BALANCA PEDIATRICA  ELETRONICA  CAPACIDADE PARA 15KG  FRACOES DE 5G  CONCHA ANATOMICA PARA ACOMODAR O BEBE  110 VOLTS  BALMAK ELP 25 BBA REGUA ANTROPOMETRICA PEDIATRICA DE MADEIRA CARCI 015103 AQUISICOES DE MOBILIAS MEDICO HOSPITALAR COM OBJETIVO,4617.0,EQUIPAMENTOS E MATERIAL PERMANENTE,0.2152668335688156
201900030069803010000000689,VASSOURAS,PA 448 19 MEMO 62 19 APOIO ADMINISTRATIVO MEDICAMENTOS PROCESSOS JUDICIAIS ADRIANA APARECIDA ROCHA E OUTROS IMIPRAMIDA 25MG C 200 COMP NALTREXONA 4MG LEVOMEPROMAZINA 25MG  C 200 COMP LEVODOPA 100MG   BENZERAZIDA 25MGT,736.6,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.2155975995097389
201900560114056010000001357,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS COMUNS E CONTROLADOS  VISANDO ATENDER AS NECESSIDADES DA CENTRAL DE ABASTECIMENTO FARMACEUTICO SEMUSA  PREGAO PRESENCIAL NO 032 2018  ARP NO 003 2019 VEDOLIZUMABE 300 MG PO LIOFILIZADO PARA INJETAVEIS   FRASCO AM,80062.36,MATERIAL DE CONSUMO,0.21567286001115704
201900560114056010000000372,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS COMUNS E CONTROLADOS  VISANDO ATENDER AS NECESSIDADES DA CENTRAL DE ABASTECIMENTO FARMACEUTICO  CAF    SEMUSA ALPROSTADIL 20MCG PO LIOFILIZADO PARA SOLUCAO INJETAVEL AMPOLA OLEATO DE MONOETANOLAMINA 50MG ML SOL,8745.0,MATERIAL DE CONSUMO,0.2157149215524541
201900030064520280000002403,SAO GONCALO,VALOR EMPENHADO REFERENTE MANDADO DE SEQUESTRO PARA  AQUISICAO DE MEDICAMENTOS REALIZACAO DE EXAMES E INTERNACAO  PROCESSO JUDICIAL NO0017940 05 2016 8 19 0004 DA 2A VARA CIVEL DA COMARCA DE SG  EM FAVOR DE EDIR NICOLAU  OF NO722 SEMFA CTM 18 AS FLS ,632.22,SENTENCAS JUDICIAIS,0.2158061391384618
201902300191430000000000413,PORCIUNCULA,PREGAO PRESENCIAL PARA REGISTRO DE PRECOS N 0242018AQUISICAO DE MEDICAMENTOS PARA ABASTECER AO POSTO DE URGENCIA MUNICIPAL UMA CAIXA COM CEM AMPOLAS DE AMINOFILINA 24MGML  10ML  INJETAVEL UMA CAIXA COM CEM AMPOLAS DE ATROPINA 0 25MGML UMA,301.97,MATERIAL DE CONSUMO,0.21582759182895594
201900020091302080000001657,SANTO ANTONIO DE PADUA,CEFTRIAXONA SODICA   CX  1 G  IM  SOL  INJ AMANTADINA   CX  100 MG C 20 CP CLORIDRATO DE NORTRIPTILINA   CX  78 MG C 30 CP CLORIDRATO DE VENLAFAXINA   CX  75 MG C 30 CAPS CYMBALTA   CX  60 MG C 28 CP GABAPENTINA   CX  400 MG C 30 CP LAMITOR   CX  ,3194.25,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.21590555292301106
201900560114056010000000204,MACAE,PROCESSO NO 400277 2019  REFERENTE A DESPESA COM AQUISICAO DE MEDICAMENTOS COMUNS E CONTROLADOS  VISANDO ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAUDE  CONFORME ARP NO 040 2018 E PP NO 052 2017  ATENOLOL 25MG COMPRIMIDO VITAMINAS DO COMPLE,33312.9,MATERIAL DE CONSUMO,0.21597327455524096
201900080126800020000000805,SAO JOAO DA BARRA,AQUISICAO DOS MEDICAMENTOS FORASEQ 12MCG 400MCG  6 FR 60 DOSES R  724 80   BROMETO DE TIOTROPICO 2 5MCG SOL  INALATORIA  3 FR C  60 DOSES R  1 094 10   VILDAGLIPTINA 50MG  METFORMINA 1000MG  180 COMP  R  576 00  E RIVOTRIL 2MG  180 COMP   R 140 40  ,2535.3,SENTENCAS JUDICIAIS,0.21601822021858597
201900560114056010000000554,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS COMUNS E CONTROLADOS  VISANDO ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAUDE   SEMUSA  CONFORME ARP NO 078 2018 E PP NO 069 2018  BUPIVACAINA  CLORIDRATO 5MG ML  0 5  OU 0 50 PCC    GLICOSE 80MG ML SOLU,64939.2,MATERIAL DE CONSUMO,0.2161030374277958
201900560114056010000000789,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS E INSUMOS FARMACEUTICOS  CONFORME ARP FMS NO 100 2019 E PP FMS NO 049 2019  BICARBONATO DE SODIO 84MG ML  8 4   SOLUCAO INJETAVEL BOLSA  FRASCO SISTEMA FECHADO 250ML LIDOCAINA  CLORIDRATO 20MG ML  2   SOLUCAO INJ,16485.0,MATERIAL DE CONSUMO,0.2161046938071297
201900030133203140000000208,ITALVA,AMOXACILINA 500MG CAPSULAS AZITROMICINA SUSPENSAO ORAL 40MG BROMOPRIDA 4 MG MO SOLUCAO ORAL CAPTOPRIL 25MG CARVEDILOL 12 5 MG CARVEDILOL 25 MG CARVEDILOL 3 125 MG CARVEDILOL 6 25 MG CETOCONAZOL 200MG CLONAZEPAN 0 5 MG ESPIRONOLACTONA 50MG FUROSEMIDA,22917.0,MATERIAL DE CONSUMO,0.21620095293370267
201900050248005010000002618,SANTO ANTONIO DE PADUA,UND BULTILBROMETO DE SCOPOLAMINA 4MG ML   DIPIRONA MONOIDRATADA 500MG ML   IV IM  AMPOLA 5ML  UND CLORIDRATO DE BUPIVACAINA ISOBARICA 0 50  5MG ML  AMPOLA 4ML  UND CLORIDRATO DE BUPIVACAINA COM VASO 20ML  FRASCO  UND BENZILPENICILINA BENZATINA 1 200 ,11384.3,MATERIAL DE CONSUMO,0.21623469833303888
201928000042728070280701300,CAMPOS DOS GOYTACAZES,REFERENTE A AQUISICAO DE MEDICAMENTOS GENERICOS SIMILARES E COM REFERENCIA OBJETIVANDO ATENDER AS DEMANDAS ORIUNDAS DA SECRETARIA MUNICIPAL DE SAUDE  FUNDACAO MUNICIPAL DE SAUDE  PREGAO N 038 2018  SAF 0231 19  ITEM 48   FINASTERIDA 5MG,7065.0,MATERIAL DE CONSUMO,0.21623776932466243
201900090158709010000001874,VARRE SAI,CARBAMAZEPINA COMPRIMIDO 200MG TEUTO CARVEDILOL COMPRIMIDO 25MG TORRENT CEFALEXINA 50MG ML  100ML SUSPENSAO TEUTO CLORIDRATO DE PROMETAZINA COMPRIMIDO 25MG TEUTO FLUCONAZOL COMPRIMIDO 150MG MEDQUIMICA HALOPERIDOL COMPRIMIDO 5MG CRISTALIA LORATA,5826.5,MATERIAL DE CONSUMO,0.21624118300069695
